Order ID,Order Date,Customer ID,Product ID,Quantity,Country,Coffee Type,Coffee Name,Roast Type,Roast Name,Size,Unit Price,Sales,Loyalty Card
WRN-55114-031,2020-06-29,40180-22940-QB,E-L-2.5,3,United States,Exc,Excelsa,L,Light,2.5,34.154999999999994,102.46499999999997,Yes
KGC-95046-911,2020-06-30,95351-96177-QV,A-M-2.5,2,United States,Ara,Arabica,M,Medium,2.5,25.874999999999996,51.74999999999999,Yes
OLA-68289-577,2020-06-30,40226-52317-IO,A-M-0.5,5,United States,Ara,Arabica,M,Medium,0.5,6.75,33.75,Yes
ISL-11200-600,2020-07-02,13654-85265-IL,A-D-0.2,6,Ireland,Ara,Arabica,D,Dark,0.2,2.985,17.91,Yes
KYG-28296-920,2020-07-02,78050-20355-DI,E-M-2.5,1,Ireland,Exc,Excelsa,M,Medium,2.5,31.624999999999996,31.624999999999996,Yes
ALP-37623-536,2020-07-03,24689-69376-XX,L-L-1,6,United Kingdom,Lib,Liberica,L,Light,1.0,15.85,95.1,No
KAW-95195-329,2020-07-04,34570-99384-AF,R-D-2.5,4,Ireland,Rob,Robusta,D,Dark,2.5,20.584999999999997,82.33999999999999,Yes
AJV-18231-334,2020-07-05,23473-41001-CD,R-D-2.5,2,United Kingdom,Rob,Robusta,D,Dark,2.5,20.584999999999997,41.169999999999995,No
UDN-88321-005,2020-07-05,14640-87215-BK,R-L-0.5,5,United States,Rob,Robusta,L,Light,0.5,7.169999999999999,35.849999999999994,No
YJU-84377-606,2020-07-07,20259-47723-AC,A-D-1,1,United States,Ara,Arabica,D,Dark,1.0,9.95,9.95,Yes
CUU-92244-729,2020-07-11,99735-44927-OL,E-M-1,3,United States,Exc,Excelsa,M,Medium,1.0,13.75,41.25,Yes
ZWI-52029-159,2020-07-12,40172-12000-AU,L-M-1,3,United States,Lib,Liberica,M,Medium,1.0,14.55,43.650000000000006,No
ZWI-52029-159,2020-07-12,40172-12000-AU,E-M-1,2,United States,Exc,Excelsa,M,Medium,1.0,13.75,27.5,No
JIG-27636-870,2020-07-13,67204-04870-LG,R-L-1,4,United States,Rob,Robusta,L,Light,1.0,11.95,47.8,No
LXR-09892-726,2020-07-13,50924-94200-SQ,R-D-2.5,2,United States,Rob,Robusta,D,Dark,2.5,20.584999999999997,41.169999999999995,Yes
GPH-40635-105,2020-07-14,37397-05992-VO,A-M-1,1,United States,Ara,Arabica,M,Medium,1.0,11.25,11.25,No
TXF-79780-017,2020-07-14,92048-47813-QB,R-L-1,5,United States,Rob,Robusta,L,Light,1.0,11.95,59.75,No
ZIL-34948-499,2020-07-14,66458-91190-YC,A-D-0.5,2,Ireland,Ara,Arabica,D,Dark,0.5,5.97,11.94,Yes
TMO-22785-872,2020-07-15,01811-60350-CU,E-M-1,6,United States,Exc,Excelsa,M,Medium,1.0,13.75,82.5,No
LTS-03470-353,2020-07-16,90985-89807-RW,A-L-2.5,5,United States,Ara,Arabica,L,Light,2.5,29.784999999999997,148.92499999999998,Yes
BYZ-39669-954,2020-07-18,66408-53777-VE,L-L-2.5,1,United States,Lib,Liberica,L,Light,2.5,36.455,36.455,No
SFD-00372-284,2020-07-19,54798-14109-HC,L-M-0.2,2,United States,Lib,Liberica,M,Medium,0.2,4.365,8.73,Yes
XPG-66112-335,2020-07-19,58118-22461-GC,R-D-2.5,4,United States,Rob,Robusta,D,Dark,2.5,20.584999999999997,82.33999999999999,No
BAQ-74241-156,2020-07-24,99869-55718-UU,R-D-0.2,4,United Kingdom,Rob,Robusta,D,Dark,0.2,2.6849999999999996,10.739999999999998,Yes
DGY-35773-612,2020-07-25,17503-27693-ZH,E-L-1,3,United States,Exc,Excelsa,L,Light,1.0,14.85,44.55,Yes
ITR-54735-364,2020-07-26,92599-58687-CS,R-D-0.2,5,United States,Rob,Robusta,D,Dark,0.2,2.6849999999999996,13.424999999999997,Yes
NUN-48214-216,2020-07-29,06953-94794-FB,A-M-0.5,4,United States,Ara,Arabica,M,Medium,0.5,6.75,27.0,No
TKH-62197-239,2020-07-30,25181-97933-UX,A-D-0.5,3,United States,Ara,Arabica,D,Dark,0.5,5.97,17.91,No
ATY-28980-884,2020-07-31,50705-17295-NK,A-L-0.2,6,United States,Ara,Arabica,L,Light,0.2,3.885,23.31,No
CPX-19312-088,2020-07-31,38387-64959-WW,L-M-0.5,6,Ireland,Lib,Liberica,M,Medium,0.5,8.73,52.38,Yes
VTV-03546-175,2020-07-31,03384-62101-IY,A-L-2.5,5,United States,Ara,Arabica,L,Light,2.5,29.784999999999997,148.92499999999998,Yes
YQL-63755-365,2020-07-31,78570-76770-LB,A-M-0.2,4,United States,Ara,Arabica,M,Medium,0.2,3.375,13.5,Yes
MGH-36050-573,2020-08-03,75156-80911-YT,R-M-0.5,2,United States,Rob,Robusta,M,Medium,0.5,5.97,11.94,Yes
DXQ-44537-297,2020-08-06,96116-24737-LV,E-L-0.5,4,United States,Exc,Excelsa,L,Light,0.5,8.91,35.64,No
AMT-40418-362,2020-08-08,04513-76520-QO,L-D-1,1,United States,Lib,Liberica,D,Dark,1.0,12.95,12.95,Yes
CNJ-56058-223,2020-08-11,40780-22081-LX,L-L-0.5,3,United States,Lib,Liberica,L,Light,0.5,9.51,28.53,No
MXM-42948-061,2020-08-11,20203-03950-FY,L-L-0.2,4,Ireland,Lib,Liberica,L,Light,0.2,4.755,19.02,Yes
QAK-77286-758,2020-08-11,34786-30419-XY,R-L-0.5,5,United States,Rob,Robusta,L,Light,0.5,7.169999999999999,35.849999999999994,No
DGZ-82537-477,2020-08-14,43439-94003-DW,R-D-1,5,United States,Rob,Robusta,D,Dark,1.0,8.95,44.75,No
ULM-49433-003,2020-08-14,99421-80253-UI,E-M-1,2,United States,Exc,Excelsa,M,Medium,1.0,13.75,27.5,No
RXW-91413-276,2020-08-15,29588-35679-RG,R-D-2.5,2,United States,Rob,Robusta,D,Dark,2.5,20.584999999999997,41.169999999999995,No
RXW-91413-276,2020-08-15,29588-35679-RG,R-M-0.5,1,United States,Rob,Robusta,M,Medium,0.5,5.97,5.97,No
DHJ-87461-571,2020-08-23,94525-76037-JP,A-M-1,2,United States,Ara,Arabica,M,Medium,1.0,11.25,22.5,No
UDB-09651-780,2020-08-31,90767-92589-LV,E-D-0.5,2,United States,Exc,Excelsa,D,Dark,0.5,7.29,14.58,No
MAY-77231-536,2020-09-02,01304-59807-OB,A-M-0.2,2,United States,Ara,Arabica,M,Medium,0.2,3.375,6.75,Yes
AHY-20324-088,2020-09-06,63499-24884-PP,L-L-0.2,2,United Kingdom,Lib,Liberica,L,Light,0.2,4.755,9.51,Yes
AHV-66988-037,2020-09-08,12743-00952-KO,R-M-2.5,2,United States,Rob,Robusta,M,Medium,2.5,22.884999999999998,45.769999999999996,No
EHX-66333-637,2020-09-09,01297-94364-XH,L-M-0.5,2,United States,Lib,Liberica,M,Medium,0.5,8.73,17.46,No
EPT-12715-397,2020-09-09,08478-75251-OG,A-D-0.2,6,United States,Ara,Arabica,D,Dark,0.2,2.985,17.91,Yes
ZZL-76364-387,2020-09-09,11263-86515-VU,R-L-2.5,4,United States,Rob,Robusta,L,Light,2.5,27.484999999999996,109.93999999999998,No
MJF-20065-335,2020-09-10,56891-86662-UY,E-L-0.5,6,United States,Exc,Excelsa,L,Light,0.5,8.91,53.46,No
USN-44968-231,2020-09-10,71749-05400-CN,R-L-1,4,United States,Rob,Robusta,L,Light,1.0,11.95,47.8,No
DBU-81099-586,2020-09-11,15770-27099-GX,A-D-2.5,4,United States,Ara,Arabica,D,Dark,2.5,22.884999999999998,91.53999999999999,No
MEX-29350-659,2020-09-11,02009-87294-SY,E-M-1,5,United States,Exc,Excelsa,M,Medium,1.0,13.75,68.75,No
KXA-27983-918,2020-09-15,96042-27290-EQ,R-L-0.5,5,United States,Rob,Robusta,L,Light,0.5,7.169999999999999,35.849999999999994,No
FBI-35855-418,2020-09-16,06552-04430-AG,R-M-0.5,6,United Kingdom,Rob,Robusta,M,Medium,0.5,5.97,35.82,No
WKD-81956-870,2020-09-16,48090-06534-HI,L-D-0.5,3,United States,Lib,Liberica,D,Dark,0.5,7.77,23.31,No
AHQ-40440-522,2020-09-18,83833-46106-ZC,A-D-1,1,United States,Ara,Arabica,D,Dark,1.0,9.95,9.95,No
UQI-28177-865,2020-09-18,04317-46176-TB,R-L-0.2,6,United States,Rob,Robusta,L,Light,0.2,3.5849999999999995,21.509999999999998,No
RXI-67978-260,2020-09-19,48418-60841-CC,E-D-1,6,Ireland,Exc,Excelsa,D,Dark,1.0,12.15,72.9,No
YXP-20078-116,2020-09-23,37238-52421-JJ,R-M-0.5,1,United States,Rob,Robusta,M,Medium,0.5,5.97,5.97,Yes
ZAY-43009-775,2020-09-27,73431-39823-UP,L-D-0.2,6,United States,Lib,Liberica,D,Dark,0.2,3.885,23.31,No
WIT-40912-783,2020-09-28,86768-91598-FA,L-D-0.2,4,United States,Lib,Liberica,D,Dark,0.2,3.885,15.54,Yes
AUP-10128-606,2020-10-01,54387-64897-XC,A-M-0.5,1,United Kingdom,Ara,Arabica,M,Medium,0.5,6.75,6.75,No
JVF-91003-729,2020-10-02,98536-88616-FF,A-D-2.5,3,United States,Ara,Arabica,D,Dark,2.5,22.884999999999998,68.655,Yes
OGD-10781-526,2020-10-04,16880-78077-FB,R-L-0.5,6,United States,Rob,Robusta,L,Light,0.5,7.169999999999999,43.019999999999996,No
VYP-89830-878,2020-10-04,12715-05198-QU,A-M-2.5,2,United States,Ara,Arabica,M,Medium,2.5,25.874999999999996,51.74999999999999,Yes
TNI-91067-006,2020-10-05,80444-58185-FX,E-L-1,4,United States,Exc,Excelsa,L,Light,1.0,14.85,59.4,Yes
ASS-05878-128,2020-10-10,66580-33745-OQ,E-L-0.5,2,United States,Exc,Excelsa,L,Light,0.5,8.91,17.82,No
FTC-35822-530,2020-10-10,14307-87663-KB,E-D-0.5,4,United States,Exc,Excelsa,D,Dark,0.5,7.29,29.16,Yes
KHO-27106-786,2020-10-10,01603-43789-TN,A-M-1,6,Ireland,Ara,Arabica,M,Medium,1.0,11.25,67.5,Yes
KHO-27106-786,2020-10-10,01603-43789-TN,L-D-2.5,6,Ireland,Lib,Liberica,D,Dark,2.5,29.784999999999997,178.70999999999998,Yes
NFQ-23241-793,2020-10-11,88446-59251-SQ,A-M-1,3,United States,Ara,Arabica,M,Medium,1.0,11.25,33.75,Yes
EQH-53569-934,2020-10-13,53667-91553-LT,E-M-1,4,United States,Exc,Excelsa,M,Medium,1.0,13.75,55.0,No
NOM-56457-507,2020-10-14,40214-03678-GU,E-M-1,6,United States,Exc,Excelsa,M,Medium,1.0,13.75,82.5,Yes
IRV-20769-219,2020-10-15,77131-58092-GE,E-M-0.2,3,United Kingdom,Exc,Excelsa,M,Medium,0.2,4.125,12.375,Yes
CYM-74988-450,2020-10-16,87223-37422-SK,L-D-0.2,4,United Kingdom,Lib,Liberica,D,Dark,0.2,3.885,15.54,No
FUX-85791-078,2020-10-16,59122-08794-WT,A-M-0.2,2,United States,Ara,Arabica,M,Medium,0.2,3.375,6.75,Yes
RMW-74160-339,2020-10-16,38978-59582-JP,R-L-2.5,4,United States,Rob,Robusta,L,Light,2.5,27.484999999999996,109.93999999999998,Yes
BVU-77367-451,2020-10-20,77421-46059-RY,A-D-1,5,United States,Ara,Arabica,D,Dark,1.0,9.95,49.75,Yes
BNZ-20544-633,2020-10-21,31798-95707-NR,L-L-0.5,4,United States,Lib,Liberica,L,Light,0.5,9.51,38.04,Yes
BMM-86471-923,2020-10-22,76319-80715-II,L-D-2.5,1,United States,Lib,Liberica,D,Dark,2.5,29.784999999999997,29.784999999999997,Yes
WTV-24996-658,2020-10-23,57837-15577-YK,E-D-2.5,3,Ireland,Exc,Excelsa,D,Dark,2.5,27.945,83.83500000000001,No
OXY-65322-253,2020-10-24,07591-92789-UA,E-M-0.2,3,United States,Exc,Excelsa,M,Medium,0.2,4.125,12.375,Yes
VTB-46451-959,2020-10-25,66240-46962-IO,L-D-2.5,1,Ireland,Lib,Liberica,D,Dark,2.5,29.784999999999997,29.784999999999997,No
DMY-96037-963,2020-10-26,42179-95059-DO,L-D-0.2,3,United States,Lib,Liberica,D,Dark,0.2,3.885,11.655,Yes
RPJ-37787-335,2020-10-27,76005-95461-CI,A-M-2.5,3,United States,Ara,Arabica,M,Medium,2.5,25.874999999999996,77.62499999999999,No
VAJ-44572-469,2020-10-27,79216-73157-TE,R-L-0.2,6,Ireland,Rob,Robusta,L,Light,0.2,3.5849999999999995,21.509999999999998,Yes
TXB-80533-417,2020-10-28,54597-57004-QM,L-L-1,2,United States,Lib,Liberica,L,Light,1.0,15.85,31.7,No
VQR-01002-970,2020-10-28,49315-21985-BB,E-L-2.5,5,United States,Exc,Excelsa,L,Light,2.5,34.154999999999994,170.77499999999998,Yes
SKA-73676-005,2020-10-29,36572-91896-PP,L-M-1,4,United States,Lib,Liberica,M,Medium,1.0,14.55,58.2,No
WDM-77521-710,2020-10-29,86144-10144-CB,A-M-0.5,2,United States,Ara,Arabica,M,Medium,0.5,6.75,13.5,No
ABK-08091-531,2020-10-30,53864-36201-FG,L-L-1,3,United States,Lib,Liberica,L,Light,1.0,15.85,47.55,Yes
ROV-87448-086,2020-11-02,30381-64762-NG,A-M-2.5,4,United States,Ara,Arabica,M,Medium,2.5,25.874999999999996,103.49999999999999,No
UMM-28497-689,2020-11-03,05325-97750-WP,L-L-2.5,3,United Kingdom,Lib,Liberica,L,Light,2.5,36.455,109.365,Yes
DBC-44122-300,2020-11-04,13366-78506-KP,L-M-0.2,3,United States,Lib,Liberica,M,Medium,0.2,4.365,13.095,Yes
TDJ-20844-787,2020-11-05,77876-28498-HI,A-L-0.5,5,United States,Ara,Arabica,L,Light,0.5,7.77,38.849999999999994,No
QWY-99467-368,2020-11-06,96434-50068-DZ,A-D-2.5,1,United States,Ara,Arabica,D,Dark,2.5,22.884999999999998,22.884999999999998,No
RGU-43561-950,2020-11-07,44220-00348-MB,A-L-2.5,5,United States,Ara,Arabica,L,Light,2.5,29.784999999999997,148.92499999999998,Yes
NOA-79645-377,2020-11-09,53729-30320-XZ,R-D-0.5,5,United States,Rob,Robusta,D,Dark,0.5,5.369999999999999,26.849999999999994,No
RIK-61730-794,2020-11-12,69761-61146-KD,L-M-0.2,6,United States,Lib,Liberica,M,Medium,0.2,4.365,26.19,Yes
PJB-15659-994,2020-11-13,39457-62611-YK,L-D-2.5,4,Ireland,Lib,Liberica,D,Dark,2.5,29.784999999999997,119.13999999999999,No
VPX-08817-517,2020-11-15,46963-10322-ZA,L-L-1,5,United States,Lib,Liberica,L,Light,1.0,15.85,79.25,Yes
LWS-13938-905,2020-11-18,90533-82440-EE,A-M-2.5,6,United States,Ara,Arabica,M,Medium,2.5,25.874999999999996,155.24999999999997,Yes
FVV-75700-005,2020-11-20,24891-77957-LU,E-D-0.5,3,United States,Exc,Excelsa,D,Dark,0.5,7.29,21.87,Yes
DFZ-45083-941,2020-11-21,34665-62561-AU,R-L-2.5,1,United States,Rob,Robusta,L,Light,2.5,27.484999999999996,27.484999999999996,Yes
OGW-60685-912,2020-11-21,67423-10113-LM,E-D-2.5,4,United States,Exc,Excelsa,D,Dark,2.5,27.945,111.78,Yes
JMS-48374-462,2020-11-23,49667-96708-JL,A-D-2.5,2,United States,Ara,Arabica,D,Dark,2.5,22.884999999999998,45.769999999999996,Yes
TNW-41601-420,2020-11-24,66458-91190-YC,R-M-1,5,Ireland,Rob,Robusta,M,Medium,1.0,9.95,49.75,Yes
OBN-66334-505,2020-11-30,86757-52367-ON,E-L-0.2,2,United States,Exc,Excelsa,L,Light,0.2,4.455,8.91,Yes
YPP-27450-525,2020-12-02,01932-87052-KO,E-M-0.5,3,United States,Exc,Excelsa,M,Medium,0.5,8.25,24.75,Yes
LQU-08404-173,2020-12-03,09960-34242-LZ,L-L-1,3,United States,Lib,Liberica,L,Light,1.0,15.85,47.55,No
IDU-25793-399,2020-12-04,76664-37050-DT,A-M-0.2,5,United States,Ara,Arabica,M,Medium,0.2,3.375,16.875,Yes
IDU-25793-399,2020-12-04,76664-37050-DT,E-D-0.2,4,United States,Exc,Excelsa,D,Dark,0.2,3.645,14.58,Yes
NUO-20013-488,2020-12-04,03090-88267-BQ,A-D-0.2,6,United States,Ara,Arabica,D,Dark,0.2,2.985,17.91,No
OWY-43108-475,2020-12-05,06432-73165-ML,A-M-0.2,6,Ireland,Ara,Arabica,M,Medium,0.2,3.375,20.25,Yes
EUH-08089-954,2020-12-06,29050-93691-TS,A-D-0.2,2,United States,Ara,Arabica,D,Dark,0.2,2.985,5.97,No
ZVG-20473-043,2020-12-06,71769-10219-IM,A-D-0.2,3,United States,Ara,Arabica,D,Dark,0.2,2.985,8.955,Yes
BIU-21970-705,2020-12-07,89711-56688-GG,R-M-2.5,2,United States,Rob,Robusta,M,Medium,2.5,22.884999999999998,45.769999999999996,Yes
YAC-50329-982,2020-12-08,75419-92838-TI,E-M-2.5,1,United States,Exc,Excelsa,M,Medium,2.5,31.624999999999996,31.624999999999996,Yes
COL-72079-610,2020-12-09,38487-01549-MV,E-L-0.5,4,United States,Exc,Excelsa,L,Light,0.5,8.91,35.64,No
XCG-07109-195,2020-12-11,92976-19453-DT,L-D-0.2,6,United States,Lib,Liberica,D,Dark,0.2,3.885,23.31,Yes
QKA-72582-644,2020-12-16,64852-04619-XZ,E-M-0.5,2,Ireland,Exc,Excelsa,M,Medium,0.5,8.25,16.5,No
WFT-16178-396,2020-12-16,33555-01585-RP,R-D-0.2,5,United States,Rob,Robusta,D,Dark,0.2,2.6849999999999996,13.424999999999997,Yes
BYU-58154-603,2020-12-17,51971-70393-QM,E-D-0.5,4,Ireland,Exc,Excelsa,D,Dark,0.5,7.29,29.16,No
GNO-91911-159,2020-12-17,96503-31833-CW,L-D-0.5,3,Ireland,Lib,Liberica,D,Dark,0.5,7.77,23.31,No
CYH-53243-218,2020-12-18,88167-57964-PH,R-M-0.5,3,United States,Rob,Robusta,M,Medium,0.5,5.97,17.91,No
XUS-73326-418,2020-12-18,37078-56703-AF,E-L-1,6,United States,Exc,Excelsa,L,Light,1.0,14.85,89.1,No
BXN-64230-789,2020-12-19,25598-77476-CB,A-L-1,2,United States,Ara,Arabica,L,Light,1.0,12.95,25.9,Yes
IXU-67272-326,2020-12-24,91654-79216-IC,E-L-0.5,5,United States,Exc,Excelsa,L,Light,0.5,8.91,44.55,No
OIB-77163-890,2020-12-25,38972-89678-ZM,E-L-0.5,5,United Kingdom,Exc,Excelsa,L,Light,0.5,8.91,44.55,Yes
JBE-92943-643,2020-12-29,84466-22864-CE,E-D-2.5,5,United States,Exc,Excelsa,D,Dark,2.5,27.945,139.725,No
VDZ-76673-968,2020-12-31,82246-82543-DW,E-D-0.5,2,United States,Exc,Excelsa,D,Dark,0.5,7.29,14.58,Yes
GAZ-58626-277,2021-01-04,69533-84907-FA,L-L-0.2,2,Ireland,Lib,Liberica,L,Light,0.2,4.755,9.51,No
VUT-20974-364,2021-01-04,90285-56295-PO,R-M-0.5,6,United States,Rob,Robusta,M,Medium,0.5,5.97,35.82,No
VRT-39834-265,2021-01-07,86686-37462-CK,L-L-1,3,Ireland,Lib,Liberica,L,Light,1.0,15.85,47.55,Yes
YVK-82679-655,2021-01-07,95342-88311-SF,R-M-0.5,4,United States,Rob,Robusta,M,Medium,0.5,5.97,23.88,Yes
ZYU-11345-774,2021-01-10,18293-78136-MN,L-M-0.5,5,Ireland,Lib,Liberica,M,Medium,0.5,8.73,43.650000000000006,No
ENQ-42923-176,2021-01-11,56248-75861-JX,A-L-0.5,3,United States,Ara,Arabica,L,Light,0.5,7.77,23.31,No
RMA-08327-369,2021-01-11,93809-05424-MG,A-M-0.5,6,United States,Ara,Arabica,M,Medium,0.5,6.75,40.5,Yes
SVU-27222-213,2021-01-11,60748-46813-DZ,L-L-0.2,5,Ireland,Lib,Liberica,L,Light,0.2,4.755,23.775,No
EHJ-82097-549,2021-01-13,27517-43747-YD,R-D-0.2,2,Ireland,Rob,Robusta,D,Dark,0.2,2.6849999999999996,5.369999999999999,Yes
PJC-31401-893,2021-01-13,11212-69985-ZJ,A-D-0.5,3,Ireland,Ara,Arabica,D,Dark,0.5,5.97,17.91,No
NNH-62058-950,2021-01-14,96112-42558-EA,E-L-1,4,United States,Exc,Excelsa,L,Light,1.0,14.85,59.4,Yes
ZTX-80764-911,2021-01-14,92793-68332-NR,L-D-0.5,6,Ireland,Lib,Liberica,D,Dark,0.5,7.77,46.62,No
OOU-61343-455,2021-01-15,90123-70970-NY,A-M-1,2,United States,Ara,Arabica,M,Medium,1.0,11.25,22.5,No
WSV-49732-075,2021-01-17,76263-95145-GJ,L-D-2.5,1,United States,Lib,Liberica,D,Dark,2.5,29.784999999999997,29.784999999999997,No
WVV-79948-067,2021-01-18,66070-30559-WI,E-M-2.5,1,Ireland,Exc,Excelsa,M,Medium,2.5,31.624999999999996,31.624999999999996,Yes
PBP-87115-410,2021-01-19,93812-74772-MV,E-D-0.5,5,United States,Exc,Excelsa,D,Dark,0.5,7.29,36.45,Yes
EZL-27919-704,2021-01-21,49480-85909-DG,L-L-0.5,5,United States,Lib,Liberica,L,Light,0.5,9.51,47.55,No
RYY-38961-093,2021-01-21,14756-18321-CL,A-M-0.2,6,United States,Ara,Arabica,M,Medium,0.2,3.375,20.25,No
UQU-65630-479,2021-01-22,37651-47492-NC,R-M-2.5,4,United States,Rob,Robusta,M,Medium,2.5,22.884999999999998,91.53999999999999,Yes
EBA-82404-343,2021-01-26,20236-42322-CM,L-D-0.2,4,United States,Lib,Liberica,D,Dark,0.2,3.885,15.54,Yes
SXW-34014-556,2021-01-27,99144-98314-GN,R-L-0.2,1,United States,Rob,Robusta,L,Light,0.2,3.5849999999999995,3.5849999999999995,Yes
ACY-56225-839,2021-01-28,47386-50743-FG,A-M-2.5,3,United States,Ara,Arabica,M,Medium,2.5,25.874999999999996,77.62499999999999,Yes
PVU-02950-470,2021-01-28,01927-46702-YT,E-D-1,1,United Kingdom,Exc,Excelsa,D,Dark,1.0,12.15,12.15,No
CUN-90044-279,2021-01-29,86646-65810-TD,L-D-0.2,4,United States,Lib,Liberica,D,Dark,0.2,3.885,15.54,Yes
CRK-07584-240,2021-01-31,18741-72071-PP,A-M-1,3,United States,Ara,Arabica,M,Medium,1.0,11.25,33.75,Yes
SEC-91807-425,2021-01-31,94091-86957-HX,A-M-1,2,Ireland,Ara,Arabica,M,Medium,1.0,11.25,22.5,No
JGZ-16947-591,2021-02-02,14264-41252-SL,L-L-0.2,6,United States,Lib,Liberica,L,Light,0.2,4.755,28.53,No
ADX-50674-975,2021-02-03,58916-61837-QH,A-M-2.5,4,United States,Ara,Arabica,M,Medium,2.5,25.874999999999996,103.49999999999999,Yes
OYU-25085-528,2021-02-05,10142-55267-YO,E-L-0.2,4,United States,Exc,Excelsa,L,Light,0.2,4.455,17.82,Yes
ZFS-30776-804,2021-02-05,58638-01029-CB,A-L-0.5,5,United States,Ara,Arabica,L,Light,0.5,7.77,38.849999999999994,Yes
QUQ-90580-772,2021-02-06,77634-13918-GJ,L-M-0.2,2,United States,Lib,Liberica,M,Medium,0.2,4.365,8.73,No
EHJ-05910-257,2021-02-07,06812-11924-IK,R-D-1,6,United States,Rob,Robusta,D,Dark,1.0,8.95,53.699999999999996,Yes
JEG-93140-224,2021-02-07,53751-57560-CN,E-M-0.5,5,United States,Exc,Excelsa,M,Medium,0.5,8.25,41.25,Yes
HBH-64794-080,2021-02-08,40560-18556-YE,R-D-0.2,3,United States,Rob,Robusta,D,Dark,0.2,2.6849999999999996,8.055,Yes
PPP-78935-365,2021-02-11,91074-60023-IP,E-D-1,4,United States,Exc,Excelsa,D,Dark,1.0,12.15,48.6,No
COV-52659-202,2021-02-12,99899-54612-NX,L-M-2.5,2,United States,Lib,Liberica,M,Medium,2.5,33.464999999999996,66.92999999999999,No
UMB-11223-710,2021-02-13,49012-12987-QT,R-D-0.2,6,Ireland,Rob,Robusta,D,Dark,0.2,2.6849999999999996,16.11,No
YOG-94666-679,2021-02-14,86991-53901-AT,L-D-0.2,2,United Kingdom,Lib,Liberica,D,Dark,0.2,3.885,7.77,Yes
XBV-40336-071,2021-02-17,38536-98293-JZ,A-D-0.2,3,Ireland,Ara,Arabica,D,Dark,0.2,2.985,8.955,No
TPA-93614-840,2021-02-18,28932-49296-TM,E-D-0.5,2,United States,Exc,Excelsa,D,Dark,0.5,7.29,14.58,Yes
DWY-56352-412,2021-02-19,55427-08059-DF,R-D-0.2,1,Ireland,Rob,Robusta,D,Dark,0.2,2.6849999999999996,2.6849999999999996,Yes
SGA-30059-217,2021-02-20,84405-83364-DG,A-D-0.5,5,United Kingdom,Ara,Arabica,D,Dark,0.5,5.97,29.849999999999998,Yes
VID-40587-569,2021-02-20,09818-59895-EH,E-D-2.5,5,United States,Exc,Excelsa,D,Dark,2.5,27.945,139.725,Yes
WUG-76466-650,2021-02-22,43439-94003-DW,L-D-0.5,3,United States,Lib,Liberica,D,Dark,0.5,7.77,23.31,No
FZQ-29439-457,2021-02-23,50449-80974-BZ,E-L-0.2,5,Ireland,Exc,Excelsa,L,Light,0.2,4.455,22.275,Yes
WYM-17686-694,2021-02-25,58689-55264-VK,A-D-2.5,5,United States,Ara,Arabica,D,Dark,2.5,22.884999999999998,114.42499999999998,No
MVO-39328-830,2021-02-26,84057-45461-AH,L-M-0.5,5,Ireland,Lib,Liberica,M,Medium,0.5,8.73,43.650000000000006,No
MVO-39328-830,2021-02-26,84057-45461-AH,A-L-0.5,6,Ireland,Ara,Arabica,L,Light,0.5,7.77,46.62,No
DNZ-11665-950,2021-02-28,10637-45522-ID,L-L-2.5,2,United States,Lib,Liberica,L,Light,2.5,36.455,72.91,No
DWW-28642-549,2021-03-01,91181-19412-RQ,E-D-0.2,2,United States,Exc,Excelsa,D,Dark,0.2,3.645,7.29,Yes
NOK-50349-551,2021-03-03,09595-95726-OV,R-D-0.5,3,United States,Rob,Robusta,D,Dark,0.5,5.369999999999999,16.11,Yes
TCR-01064-030,2021-03-03,13181-04387-LI,E-M-1,6,Ireland,Exc,Excelsa,M,Medium,1.0,13.75,82.5,No
AVK-76526-953,2021-03-04,47268-50127-XY,A-D-1,2,United States,Ara,Arabica,D,Dark,1.0,9.95,19.9,No
BLD-12227-251,2021-03-04,64395-74865-WF,A-M-0.5,2,United States,Ara,Arabica,M,Medium,0.5,6.75,13.5,No
UOJ-28238-299,2021-03-07,30844-91890-ZA,R-L-0.2,6,United States,Rob,Robusta,L,Light,0.2,3.5849999999999995,21.509999999999998,No
BKK-47233-845,2021-03-08,76239-90137-UQ,A-D-1,4,United States,Ara,Arabica,D,Dark,1.0,9.95,39.8,No
WMA-34232-850,2021-03-08,53386-94266-LJ,L-D-2.5,4,United States,Lib,Liberica,D,Dark,2.5,29.784999999999997,119.13999999999999,Yes
VCE-56531-986,2021-03-09,57192-13428-PL,R-M-0.5,5,Ireland,Rob,Robusta,M,Medium,0.5,5.97,29.849999999999998,Yes
DSL-69915-544,2021-03-10,10142-55267-YO,R-L-0.2,3,United States,Rob,Robusta,L,Light,0.2,3.5849999999999995,10.754999999999999,Yes
MSB-08397-648,2021-03-10,49530-25460-RW,R-L-0.2,4,United States,Rob,Robusta,L,Light,0.2,3.5849999999999995,14.339999999999998,No
WXG-25759-236,2021-03-10,39919-06540-ZI,E-L-2.5,2,United States,Exc,Excelsa,L,Light,2.5,34.154999999999994,68.30999999999999,Yes
NQS-01613-687,2021-03-12,10204-31464-SA,L-D-0.5,1,United States,Lib,Liberica,D,Dark,0.5,7.77,7.77,Yes
UEA-72681-629,2021-03-12,24972-55878-KX,A-L-2.5,3,United States,Ara,Arabica,L,Light,2.5,29.784999999999997,89.35499999999999,No
